file,line,name,kind,file_kind,status,suggested_phases
src/pages/VIPPage.tsx,78,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,82,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,84,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,100,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,106,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,110,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,129,loadVIPStatus,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,162,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,209,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,234,handlePurchase,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,342,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,373,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,474,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,565,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,571,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,592,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,593,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,603,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,616,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,621,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,622,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,628,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/VIPPage.tsx,629,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/WaitlistPage.tsx,19,waitlistCardAnimationStyle,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,36,WaitlistPage,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,47,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,50,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,53,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,71,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,75,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,84,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,92,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,97,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,101,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,107,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,109,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,109,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,112,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,116,loadWaitlist,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,128,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,152,leaveWaitlist,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,158,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,158,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,167,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,169,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,172,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,180,animate,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,185,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,197,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,201,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,202,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,208,getGameTypeLabel,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,229,formatWaitTime,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,249,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,256,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,260,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/WaitlistPage.tsx,286,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,8;11
src/pages/XMTTPage.tsx,32,formatDate,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,42,StatusBadge,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,96,XMTTPage,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,116,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,148,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,167,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,183,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,186,init,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,209,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,215,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,217,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,218,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,222,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,224,refresh,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,238,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,238,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,242,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,260,handleRegister,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,262,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,285,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,292,handleUnregister,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,302,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,311,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,314,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,318,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,322,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,331,handleJoinWaitlist,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,336,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,340,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,346,handleLeaveWaitlist,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,351,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,355,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,364,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,384,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,388,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,392,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,400,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,418,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,422,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,447,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,456,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,477,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,489,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/XMTTPage.tsx,545,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,3;11
src/pages/admin/AnalyticsDashboard.tsx,70,getTimeRangeCutoff,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,83,AnalyticsDashboard,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,103,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,163,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,192,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,237,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,269,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,280,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,284,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,286,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,290,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,296,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,303,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,313,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,322,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,327,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,336,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,360,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,379,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,383,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,450,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,451,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,476,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,484,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,485,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,522,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,530,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,531,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,566,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/AnalyticsDashboard.tsx,585,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,9;11
src/pages/admin/EngineDashboard.tsx,18,EngineDashboard,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,26,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,27,refresh,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,34,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,37,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,40,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,43,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,46,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,54,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,61,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,69,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,76,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,87,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,92,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,102,loadHydraStats,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,128,handleToggleOrchestrator,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/EngineDashboard.tsx,132,handleToggleTournament,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,210,HouseAdsPage,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,250,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,252,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,271,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,277,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,314,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,318,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,329,resetForm,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,334,handleSave,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,414,resetPlacementDraft,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,417,openPlacements,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,418,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,423,editPlacement,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,433,savePlacement,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,479,togglePlacement,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,500,removePlacement,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,501,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,545,pruneEvents,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,580,handleToggle,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,595,handleEdit,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,619,handleDelete,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,666,sparkline,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,671,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,675,rate,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,708,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,708,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,726,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,726,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,741,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,741,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,760,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,760,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,762,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,780,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,780,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,802,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,802,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,826,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,826,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,839,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,839,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,866,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,866,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,882,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,882,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,907,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,907,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,909,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,924,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,924,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,926,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,944,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,944,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,966,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,966,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,978,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,978,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1070,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1080,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1090,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1128,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1167,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1168,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1209,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1215,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1267,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1274,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1282,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1289,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1334,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1337,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1340,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1387,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1395,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1403,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1431,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1432,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1435,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1450,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1451,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1457,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1475,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
src/pages/admin/HouseAdsPage.tsx,1476,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,11
