anon_execute,arguments,authenticated_execute,definition_hash,name,returns,security_definer,service_execute,status
False,p_union uuid,False,a36ac7392bb71a1ad589d3a9cd8bac3b,fn_freeroll_fill_targets,"TABLE(tournament_id uuid, name text, status text, current_players integer, max_players integer, minutes_to_start numeric)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_id uuid,True,da7e6d647de08c571ad1e02f85739400,fn_game_creation_access,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_period_end timestamp with time zone,True,c1ed1b3b3b1453605c1091b47b5d54fd,fn_generate_all_credit_invoices,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_agent_id uuid, p_period_start timestamp with time zone, p_period_end timestamp with time zone, p_debt_owed numeric, p_due_date timestamp with time zone",True,c4e349b8b9659b94cbd88680a4d705cb,fn_generate_credit_invoice,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_agent_id uuid, p_club_id uuid",True,0329784f9c5f615c8c1e9fc650493633,fn_get_agent_commission_summary,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,True,61717e5a31cc3505b7bd41edd56dde6c,fn_get_club_creation_eligibility,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,True,b93c8312f9aa736d8e57c7d3b35db89f,fn_get_club_entry_flags,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_id uuid,True,c8b17b428a09b56be3603f4348b18ab2,fn_get_club_entry_message,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_id uuid,True,c4d2d2d237024ba60410fc6bda6c2fe4,fn_get_club_member_count,bigint,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_id uuid,True,3dc02257f347f486787fd02471b49452,fn_get_club_message_management,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_id uuid,True,edb561c8dc0aed0d6f4f240af03df3dc,fn_get_club_realtime_member_count,bigint,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_scope text, p_scope_id uuid",True,1bb1c2f60e34c171a4ee4455591a20b8,fn_get_game_management_health,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_scope text, p_scope_id uuid",True,3020c23e99d79e24c9a1c56d609e7595,fn_get_game_management_scale_health,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_union_id uuid",True,271636a496c42c0f351f19bbc1be63de,fn_get_game_ticker_settings,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_scope text, p_scope_id uuid",True,d6e4315291a3e6b97bfefd1fc4dffeba,fn_get_game_ticker_settings_for_management,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_period text, p_period_start date",True,f49f94dd8fdeaff3a2cd89467c9d5818,fn_get_leaderboard_reward_plan,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_id uuid,True,9016d6a91750cbfb5a8eae383f8b66b8,fn_get_leaderboard_reward_setup,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_period text, p_period_start date",True,c123aaf0e0a7560a7af5c884c13c01ed,fn_get_leaderboard_settlement_status,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_command_id uuid,True,197ccf7547e974cf39c666b30ee036a7,fn_get_managed_game_command_receipt,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_kind text, p_game_ids uuid[]",True,c26a37e9fb7daea00d471b1cbe7fbb44,fn_get_managed_game_command_receipts,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_kind text, p_game_id uuid",True,f42363f6406dd47c539f055eff7de260,fn_get_managed_game_contract_history,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_kind text, p_game_ids uuid[]",True,d55266fbed8097c7af760dfd6ff12cfa,fn_get_managed_game_contracts,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,True,3d34d2997b6a43bbd44a0758f0ac5e9d,fn_get_player_search_preferences,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_table_id uuid,True,2cbcf88eb242f8188c55e8e4b7a8eb95,fn_get_table_watch_access,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_tournament_id uuid,False,37b4bc689c391a5334b54ce3bd2ab8d3,fn_get_tournament_satellite_entitlement_depth,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_metric text, p_start_date date, p_end_date date, p_limit integer, p_offset integer",True,da702a5278d7550b57db392c201427f0,fn_global_leaderboard_by_dates,"TABLE(user_id uuid, hands_played numeric, total_winnings numeric, total_losses numeric, tournaments_won numeric, total_rake numeric, sum_big_blind numeric, rank_change integer, qualified boolean, rank integer, total_ranked integer, baseline_date date)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
True,"p_metric text, p_period text, p_limit integer, p_offset integer",True,65d5c18899d4242adca6cbd54939763a,fn_global_leaderboard_period,"TABLE(user_id uuid, hands_played numeric, total_winnings numeric, total_losses numeric, tournaments_won numeric, total_rake numeric, sum_big_blind numeric, rank_change integer, qualified boolean, rank integer, total_ranked integer, baseline_date date)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_hand_id uuid,True,f4368c12c8678db09361b6e0d91d4d66,fn_hand_rake_breakdown,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_horse uuid, p_day date, p_variant text, p_is_win boolean, p_net_bb numeric, p_tags text[]",False,8d0d01c3a112283bdf8586a11676adc5,fn_hhr_rollup_add,void,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_rows jsonb,False,ece8021efbd6220593766f55c62f33c4,fn_horse_daily_nets_add,integer,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_rows jsonb,False,b4552074c149b0e6c34f12a7c9995c5d,fn_horse_daily_play_add,integer,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_day date, p_rows jsonb",False,f29b95dcbf6fd55e32438e2deaadf6c4,fn_horse_decision_latency_add,integer,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_table_id uuid, p_user_id uuid, p_amount numeric, p_op_id uuid",False,0da568b4ed0fad51f9ca3df0c14cbb01,fn_horse_fund_from_treasury,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_table_id uuid, p_user_id uuid, p_seat_number integer, p_amount numeric, p_op_id uuid",False,4a7cee2cfecdf7a36446c169f754ccd0,fn_horse_seat_from_treasury,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_rows jsonb,False,d031d2996ebce41b75648d6dd44765a7,fn_horse_solver_agreement_add,integer,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_since date,False,7cfb54e64bf3c3da04652eb13ca76ca6,fn_horse_tournament_leaks,"TABLE(horse_user_id uuid, reviewed bigint, leak_counts jsonb)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_user_id uuid, p_feature text",True,6af1cece1dbe8a3bc3fad52cbf3716b7,fn_increment_vip_usage,void,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_union_id uuid, p_user_id uuid",True,d96218ab4cf9834c3d69fd9305181ed4,fn_is_union_operator,boolean,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_id uuid,True,ee391ec320de04e62b71ebad8f97689d,fn_join_club,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_identifier text, p_request_id uuid, p_referral_code text",True,9aacdb3a9a2e083d30141d7d56f0373d,fn_join_club_atomic,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_template_id uuid,True,7d05917680ba1a9e3a18a7cc3d41ac3e,fn_launch_table_from_template,uuid,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_period text, p_period_offset integer, p_reference timestamp with time zone",True,e70ebd475dc78cdaf3cd6695edd77c0c,fn_leaderboard_period_window,"TABLE(period text, period_offset integer, timezone text, start_date date, end_date date, start_at timestamp with time zone, end_at timestamp with time zone, is_current boolean, label text)",False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,True,dcdf6fad1a3ee9e0fe692eba14ab8e39,fn_leaderboard_reward_contexts,"TABLE(club_id uuid, club_name text, union_id uuid, union_name text, funding_owner_type text, funding_source text, setup_complete boolean, rewards_enabled boolean)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_table_id uuid,True,3726ec3c441398517a5223ce39533ce9,fn_leave_seat_and_refund,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_scope text, p_scope_id uuid, p_cursor timestamp with time zone, p_cursor_kind text, p_cursor_id uuid, p_limit integer, p_cursor_bucket integer, p_bucket integer, p_game_kind text, p_game_id uuid, p_closed_days integer",True,37de6b536ecc0a0870884b1924147afd,fn_list_managed_games,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_id uuid,True,0b46d7c8ba13caec9dbc96691ca6ae78,fn_list_pending_members,"TABLE(user_id uuid, role text, status text, created_at timestamp with time zone, username text, display_name text, avatar_url text)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_status text, p_club_id uuid",True,ba2e9870e5ac7f270a30b79437c3ce09,fn_list_player_reports,"TABLE(id uuid, reporter_id uuid, reported_user_id uuid, reason text, details text, status text, admin_notes text, created_at timestamp with time zone, reviewed_at timestamp with time zone, reviewed_by uuid, reporter_username text, reported_username text)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
True,,True,98ddaf2dfd1443dcb3a1409079a372df,fn_maintenance_break_state,"TABLE(phase text, break_ends_at timestamp with time zone, remaining_ms integer, reason text)",False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_action text, p_club_id uuid, p_announcement_id uuid, p_expected_revision bigint, p_title text, p_content text, p_is_pinned boolean, p_is_active boolean",True,e0b675ecc9c4c7e8625d089a342ac8da,fn_manage_club_announcement_versioned,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
True,p_columns text[],True,410b383eb36b0f047fd28a552a00358a,fn_mark_table_setting_touched,void,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_user_id uuid",True,b74f9573f2c205175b4c69c8717e5d61,fn_member_leave_to_treasury,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_diamonds numeric, p_op_id uuid",True,d6e453042dd2591855dd796adeae58c5,fn_mint_chips_from_diamonds,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_favorite_key text, p_favorite_enabled boolean, p_loadout_slot integer, p_loadout jsonb",True,de9d6f754b926a27e99564d5f4d6dc00,fn_mutate_table_studio_preferences,"TABLE(favorites text[], loadouts jsonb, revision bigint, updated_at timestamp with time zone)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,True,db73340168a4ebca2ce17734ae4934ac,fn_my_agent_roles,"TABLE(club_id uuid, club_name text, role text, agent_id uuid, is_overseer boolean)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_limit integer, p_offset integer",True,59c419c559309605fcb3e2634beb830e,fn_my_wallet_ledger,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_limit integer, p_offset integer",True,0a7dc91d659cd12f94131f1431d0d608,fn_mystery_bounty_awards,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_tournament_id uuid,True,791f4aa28ac7d26c3644604875d8bd81,fn_mystery_bounty_inventory,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_tournament_id uuid,True,877b86137f5ca81a2b6c7bd131e103f2,fn_mystery_bounty_leaderboard,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_award_id uuid,False,5369b9b20cf3c89dd1985b6ea241f6ee,fn_mystery_bounty_pay,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_eliminated_user_id uuid, p_recipients jsonb, p_table_id uuid, p_hand_id text, p_op_id uuid, p_reveal_ms integer",False,ecbac1e18f4381c46a3e635367bc4f78,fn_mystery_bounty_reserve,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_award_id uuid, p_actor_user_id uuid, p_auto boolean",True,b09a02cc7788fb420b5ccfae6dbff915,fn_mystery_bounty_reveal,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_players_remaining integer, p_chests jsonb",False,a22cfefdddcd1ed23ae69ba77d6e5f67,fn_mystery_bounty_seed,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_winner_user_id uuid",False,599fea28e1fbfea8f03b20987e3980bf,fn_mystery_bounty_settle,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_table_id uuid,True,ad6c84ca21aa7fe9059f89e867814960,fn_mystery_bounty_table_state,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,False,be5703f2b49111dc6cefb44ca860fdff,fn_next_hand_number,bigint,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_table_id uuid,False,bc38502c12ed44db47bcfa884276eb92,fn_nit_evictions,"TABLE(user_id uuid, vpip numeric, required integer, hands integer)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_table_id uuid,False,4e7cd27a0abb64af5cd862fa9ea2c179,fn_nit_status,"TABLE(user_id uuid, hands integer, vpip numeric, required integer, window_hands integer, evict boolean)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_tournament_id uuid,False,66b9f0ead37d66a0b25be319e4a2a254,fn_normalize_tournament_final_standings,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_id uuid,False,0882ecfbd9a19479f7d6666daab3ea6b,fn_notify_guarantee_bank_short,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_table_id uuid, p_offer_ttl interval, p_entry_ttl interval",False,3dbcee6f093d9c36d7f0ee1e940d5a2b,fn_offer_open_seat,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_id uuid,True,da3ac3fce43c8b7b4a58f70158bd9f14,fn_open_settlement_period,uuid,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_user_ids uuid[]",False,1c466d152887eb9aa057b485f57d1b33,fn_open_tournament_rebuy_decisions,"TABLE(user_id uuid, rebuy_prompt_until timestamp with time zone, decision_open boolean)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_union uuid,False,4d0721c8ee7f542ad3ed1cad65542c6d,fn_overlay_at_risk,"TABLE(tournament_id uuid, name text, club_id uuid, status text, start_time timestamp with time zone, buy_in numeric, guaranteed_prize numeric, entries_needed integer, current_players integer, shortfall integer, max_players integer, minutes_to_start numeric)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_tournament_id uuid,True,36679aa9611f43d09eda38f5b145a1bb,fn_owner_start_tournament_now,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_invoice_id uuid, p_amount numeric",True,f05bbf2e58863cbc9686d921550637dd,fn_pay_credit_invoice_from_wallet,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_since_days integer,False,60c5ab70c7a51d9de9d9177a760eef74,fn_payout_guarantee_check,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_user_id uuid, p_club_id uuid, p_table_id uuid",True,322eb3524efcd5206041964a23ed5d39,fn_player_spendable_balance,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_identifier text,True,8886d734bcd8c55406eeafba959ca1de,fn_preview_club_join,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_hand_id uuid,False,fefbd3c58b8de6ba3c21c8acea1de884,fn_project_hand_side_effects,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_source_kind text, p_source_id uuid, p_target_kind text, p_target_id uuid, p_amount numeric, p_note text, p_club_id uuid, p_op_id uuid",True,8884bce4d86035c996359f90f8d76c78,fn_promo_disburse,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_scope text, p_scope_id uuid, p_limit integer, p_offset integer, p_wallet text",True,edbce76de5a1f9ba633d0a55e713ca00,fn_promo_wallet_ledger,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_to_user_id uuid, p_amount numeric, p_destination text, p_reason text, p_op_id uuid",True,73e5212ebd68f291489daa46fb34564d,fn_promo_wallet_send,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_user_id uuid, p_feature text, p_cost integer",True,ad3290b65f736842c6867f8eb2a2bbf7,fn_purchase_feature,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_quantity integer, p_request_id uuid",True,a1acde47ff80f3220268ae90e98485fc,fn_purchase_time_banks_v2,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_severity text, p_source text, p_message text, p_context jsonb",True,2c11cbdc3efbc3676b1d0b48c17d7b85,fn_raise_financial_alert,uuid,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_severity text, p_source text, p_message text, p_context jsonb, p_dedupe_key text",False,984742e7cf77e249fa915256fb4f80b5,fn_raise_server_financial_alert,uuid,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_hours integer,False,a0aa202661e9e9ec1b80ef893ec4f6e3,fn_rake_attribution_drift,"TABLE(hand_id uuid, rake_amount numeric, allocated numeric, difference numeric)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,False,d1f59d17c0b6e7c120fa098ba8ee1cd7,fn_rake_spec_canonical,text,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,False,2a9f863507377539a5a42dd819c074ce,fn_rake_spec_checksum,text,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_period_start date, p_period_end date, p_user_ids uuid[]",False,2078fb6e89f22704096974ecf933e385,fn_rakeback_recompute_periods,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,True,01225563b5477aacb3c870ff135ee8db,fn_rakeback_settlement_status,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_started integer, p_committed integer, p_abandoned integer, p_keyboard integer",True,9a382e19d9fc1731a684a6be9d506079,fn_record_card_slide_usage,void,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_event text, p_operation text, p_duration_ms integer, p_item_count integer, p_page_number integer, p_success_count integer, p_failure_count integer, p_reason_code text",True,69a23358e2b14c1ba75f847988b09c98,fn_record_cashier_operation,boolean,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_user_id uuid, p_referral_code text",True,917d92ab9e196221dab00790b24772d7,fn_redeem_club_invite_code,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_inventory_id uuid,True,6ec75a5ca1619db4ecb33d3c8af0c4b9,fn_redeem_shop_item,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_cost bigint, p_reason text, p_reward_id text",True,da2a56ffd575319e17a7be1a23800b4c,fn_redeem_vip_points,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_tournament_id uuid,True,9d587799b04c0b7ca19b802feccda67b,fn_register_for_tournament,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_seat_first_internal boolean",False,c1af4f225a8bd4a0573f5de7505dc07d,fn_register_for_tournament,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_user_id uuid",False,c3145048c3e657eb897cd68388c5990e,fn_register_horse_for_tournament,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_table_id uuid, p_hand_number bigint, p_hand_id uuid",False,708827dbc7fabd0b753d3a7b8596f076,fn_relink_rake_record_to_hand,integer,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_user_id uuid",True,35d324252bd3284cdf3329dd32d9d422,fn_remove_settled_club_member,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_limit integer,False,1d2d9c8212bca8d0e9ab0984c425e815,fn_repair_tournament_rake_attribution,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,False,fdf5ea8c83a8598c68206755e64897fd,fn_replication_slot_metrics,"TABLE(slot_name text, slot_type text, active boolean, restart_lag_bytes bigint, flush_lag_bytes bigint, wal_position_bytes bigint)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_amount numeric, p_note text, p_op_id uuid",True,ffc8b7918931d988b817868ce95cc171,fn_request_chips,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_table_id uuid,True,922484ef9f907b2297e145dad69076a8,fn_request_manual_bomb_pot,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_since_hours integer, p_min_age_minutes integer, p_limit integer",False,ae1d6a78b6f2a9e860d07ebcc9cf3039,fn_requeue_unbanked_cash_rake,"TABLE(hand_id uuid, table_id uuid, rake numeric, bbj numeric, hand_at timestamp with time zone)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_apply boolean, p_limit integer",False,bed5adb3d0fc0b4f0dbb91bc38bee3be,fn_requeue_unbanked_fees,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
True,"p_slot text, p_club_id uuid, p_limit integer",True,0162a0c38829a841149b1dfe490cc81a,fn_resolve_ads,"TABLE(ad_id uuid, ad_key text, category text, headline text, body text, glyph text, target_url text, cta_label text, image_url text, placement_id uuid, advertiser_kind text, advertiser_name text)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_dispute_id uuid, p_resolution text, p_adjustment_type text, p_adjustment_amount numeric",True,ce3e71513f10822e42517b3a7e816f67,fn_resolve_dispute,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_request_id uuid, p_action text",True,f6b8bf0d7d035d063780b37ff614b068,fn_respond_chip_request,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_challenge_id uuid, p_accept boolean",True,61122349bbc402d2695abdf949b3b905,fn_respond_friend_challenge,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_confirm_name text, p_reason text",True,7a29e1e5deb3c40b46e8121676651735,fn_retire_settled_club,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_flag_id uuid, p_status text, p_notes text",True,9e7bf39ed38f1db92a9fefd68a2f6c7c,fn_review_anti_cheat_flag,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_user_id uuid, p_approve boolean",True,0ad8e6df115201015d969e0db78e3ff5,fn_review_join_request,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_day date,False,ff46509db54d892df8eb057f05a675f6,fn_run_horse_daily_audit,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_max_clubs integer,True,000eecf4f81d2e24affa3967676b8263,fn_run_pending_rakeback_settlement,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_hours integer,False,aa95bfbd9a95501c26ce40cb258faa42,fn_satellite_conservation_audit,"TABLE(satellite_id uuid, satellite_name text, pool numeric, ticket_cost numeric, awardable integer, seats_funded integer, cash_paid numeric, unpaid_winners integer, excess_disbursed numeric)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_expected_revision bigint, p_tagline text, p_lobby_message text, p_description text",True,2387272ecd91cceeafc2e1d88144818a,fn_save_club_identity_messages_versioned,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_phase text, p_announced_at timestamp with time zone, p_break_started_at timestamp with time zone, p_break_ends_at timestamp with time zone, p_reason text, p_declared_by text, p_ownership_token uuid",False,db0ee19a4fc919b640c4879554613dc5,fn_save_engine_maintenance_break,void,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_scope text, p_scope_id uuid, p_expected_revision bigint, p_settings jsonb",True,076dbfa67e4398d36981682aeba35d24,fn_save_game_ticker_settings_versioned,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_rewards_enabled boolean, p_metric text, p_weekly_prizes jsonb, p_monthly_prizes jsonb, p_suggestion_key text, p_expected_version integer, p_operation_id uuid",True,b8b042dd2f5c4b316cfdd3798e753d2d,fn_save_leaderboard_reward_setup,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_kind text, p_game_id uuid, p_expected_version integer, p_execute_at timestamp with time zone",True,27ae46f3b3a15fc0eb75bf45ac06fae1,fn_schedule_managed_game_close,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_query text, p_limit integer, p_offset integer, p_scope text, p_presence text, p_sort text",True,9013037455371fdc8d82437ca9bf3d40,fn_search_players,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_user_id uuid",False,392a69ab37dc6e0378d1fab6e839ae2e,fn_seat_horse_in_seat_first_game,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_favorites text[], p_loadouts jsonb",True,bc8c134738ab5d689aadcecda8e344dc,fn_seed_table_studio_preferences,"TABLE(favorites text[], loadouts jsonb, revision bigint, updated_at timestamp with time zone)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
