file,line,tag,handlers,label,file_kind,status,suggested_phases
src/pages/ClubSettingsPage.tsx,1431,input,"onChange={(e) => updateSetting('tagline', e.target.value)}",id=club-tagline; type=text,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1453,textarea,"onChange={(e) => updateSetting('lobby_message', e.target.value)}",id=club-lobby-message,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1470,textarea,"onChange={(e) => updateSetting('description', e.target.value)}",id=club-description,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1497,button,onClick={copyClubCode},type=button; aria-label=Copy Club Code,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1552,button,onClick={() => logoInputRef.current?.click()},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1560,input,onChange={onLogoSelect},id=club-logo-input; type=file; aria-label=Choose A Club Logo,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1572,button,onClick={clearPendingLogo},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1582,button,onClick={removeLogo},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1607,button,"onClick={() => {
                const nextPublic = !settings.is_public;
                setSettings((prev) => ({
                  ...prev,
                  is_public: nextPublic,
                }));
              }}",type=button; aria-label=Public Club,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1636,button,"onClick={() => updateSetting('requires_approval', !settings.requires_approval)}",type=button; aria-label=Require Approval,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1669,input,"onChange={(e) => setRakePercentText(e.target.value)}; onBlur={() => {
                  const raw = rakePercentText.trim();
                  if (raw === '') {
                    updateSetting('default_rake_percent', RAKE_INHERIT);
                    return;
                  }
                  const val = parseFloat(raw);
                  updateSetting(
                    'default_rake_percent',
                    isNaN(val) ? RAKE_INHERIT : Math.min(MAX_RAKE_PERCENT, Math.max(0, val))
                  );
                }}",id=club-rake-percent; type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1709,input,"onChange={(e) => setRakeCapText(e.target.value)}; onBlur={() => {
                  const raw = rakeCapText.trim();
                  if (raw === '') {
                    updateSetting('rake_cap', RAKE_INHERIT);
                    return;
                  }
                  const val = parseFloat(raw);
                  updateSetting(
                    'rake_cap',
                    isNaN(val) ? RAKE_INHERIT : Math.min(MAX_RAKE_CAP_BB, Math.max(0, val))
                  );
                }}",id=club-rake-cap; type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1797,button,onClick={() => setShowStatsExport(true)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1816,button,"onClick={() => {
                  setHandoverTarget('');
                  setHandoverConfirm('');
                  setHandoverError(null);
                  setShowHandoverModal(true);
                  void loadHandoverCandidates();
                }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1845,button,"onClick={() => {
                  setShowRetirementModal(true);
                  loadRetirementImpact();
                }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1860,button,onClick={saveSettings},title={formError || (hasUnsavedChanges ? undefined : 'No Changes To Save')},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1883,div,onClick={() => !isHandingOver && setShowHandoverModal(false)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1888,div,onClick={(e) => e.stopPropagation()},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1915,select,onChange={(e) => setHandoverTarget(e.target.value)},id=handover-target,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1936,input,onChange={(e) => setHandoverConfirm(e.target.value)},id=handover-confirm; type=text,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1955,button,onClick={() => setShowHandoverModal(false)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1962,button,onClick={handOverClub},"title={
                  !handoverTarget
                    ? 'Choose A Member First'
                    : handoverConfirm.trim() !== savedClubName.trim()
                      ? 'Type The Club Name To Confirm'
                      : undefined
                }",runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,1997,div,onClick={() => !isRetiring && setShowRetirementModal(false)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,2002,div,onClick={(e) => e.stopPropagation()},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,2035,button,onClick={loadRetirementImpact},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,2051,input,onChange={(e) => setConfirmText(e.target.value)},id=confirm-club-name; type=text,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,2062,button,"onClick={() => {
                  setShowRetirementModal(false);
                  setConfirmText('');
                  setRetirementImpact(null);
                }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,2073,button,onClick={handleRetireClub},title={retirementBlockedReason || undefined},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,2094,StatsExport,onClose={() => setShowStatsExport(false)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,2113,button,"onClick={() => {
              setServerChanged(false);
              loadClubSettings(undefined, { force: true });
            }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,2134,button,"onClick={() => {
              if (originalSettings.current) setSettings({ ...originalSettings.current });
              clearPendingLogo();
              // Without this the ""These Settings Changed Elsewhere / Your Edits
              // Are Still Here"" banner kept warning about edits that had just
              // been thrown away. The save path already clears it.
              setServerChanged(false);
            }}",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubSettingsPage.tsx,2148,button,onClick={saveSettings},type=button; title={formError || undefined},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubsPage.tsx,294,IntroVideo,onComplete={handleIntroComplete},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubsPage.tsx,309,button,"onClick={() => {
              haptic.selection();
              setActiveTab('discover');
            }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubsPage.tsx,318,button,"onClick={() => {
              haptic.selection();
              setActiveTab('my-clubs');
            }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubsPage.tsx,338,button,"onClick={() => {
                    haptic.selection();
                    setShowJoinModal(true);
                  }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubsPage.tsx,347,button,"onClick={() => {
                    haptic.selection();
                    setShowCreateModal(true);
                  }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubsPage.tsx,364,ClubDiscovery,"onJoinRequest={async (clubId) => {
                  try {
                    const joinResult = await ClubJoinService.join({ identifier: clubId });
                    if (!joinResult.success) {
                      throw new Error(joinResult.error || 'Failed to join club');
                    }
                    await loadMyClubs();
                    if (joinResult.status === 'pending') {
                      // Approval-gated club — not a member until approved.
                      toast.success('Request submitted - pending owner approval.');
                    } else {
                      setActiveTab('my-clubs');
                      toast.success('Successfully joined club!');
                    }
                  } catch (err: any) {
                    toast.error(err.message || 'Failed to join club');
                  }
                }}; onViewClub={(club) => navigate(`/clubs/${club.slug || club.id}`)}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubsPage.tsx,476,button,"onClick={() => {
                              haptic.success();
                              navigate(`/clubs/${membership.club.slug || membership.club.id}`);
                            }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubsPage.tsx,491,NoClubsEmpty,onCreate={() => setShowCreateModal(true)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubsPage.tsx,553,button,"onClick={() => {
                            haptic.success();
                            navigate(`/unions/${union.slug || union.id}`);
                          }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubsPage.tsx,572,CreateClubModal,onClose={() => setShowCreateModal(false)}; onSuccess={(id) => navigate(`/clubs/${id}`)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/ClubsPage.tsx,577,JoinClubModal,onClose={() => setShowJoinModal(false)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/CreateTablePage.tsx,175,button,onClick={handleBack},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/CreateTablePage.tsx,182,button,onClick={() => handleSelectGameType(gameType)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/CreateUnionPage.tsx,115,button,onClick={() => navigate('/?create=club')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/CreateUnionPage.tsx,244,input,onChange={(e) => updateForm({ name: e.target.value })},type=text,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/CreateUnionPage.tsx,256,textarea,onChange={(e) => updateForm({ description: e.target.value })},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/CreateUnionPage.tsx,267,input,onChange={(e) => updateForm({ isPublic: e.target.checked })},type=checkbox,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/CreateUnionPage.tsx,290,input,onChange={(e) => updateForm({ revenueSharePercent: Number(e.target.value) })},type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/CreateUnionPage.tsx,305,select,"onChange={(e) =>
                      updateForm({
                        settlementDay: e.target.value as UnionFormData['settlementDay'],
                      })
                    }",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/CreateUnionPage.tsx,323,input,onChange={(e) => updateForm({ gracePeriodDays: Number(e.target.value) })},type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/CreateUnionPage.tsx,338,input,onChange={(e) => updateForm({ sharedPlayerPool: e.target.checked })},type=checkbox,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/CreateUnionPage.tsx,351,input,onChange={(e) => updateForm({ crossClubTournaments: e.target.checked })},type=checkbox,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/CreateUnionPage.tsx,414,button,onClick={handleBack},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/CreateUnionPage.tsx,420,button,onClick={handleNext},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/CreateUnionPage.tsx,424,button,onClick={handleCreate},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/CreditAdminPanel.tsx,244,button,onClick={() => navigate(-1)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",4;11
src/pages/CreditAdminPanel.tsx,276,button,onClick={() => navigate(-1)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",4;11
src/pages/CreditAdminPanel.tsx,296,button,"onClick={() => {
                try {
                  exportToCSV(agents, 'credit_admin.csv', [
                    { key: 'displayName', label: 'Agent' },
                    { key: 'creditLimit', label: 'Credit Limit' },
                    { key: 'currentBalance', label: 'Balance' },
                    { key: 'debtOwed', label: 'Debt Owed' },
                    { key: 'status', label: 'Status' },
                  ]);
                } catch (e) {
                  reportError(e, 'CreditAdminPanel');
                  /* silent */
                }
              }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",4;11
src/pages/CreditAdminPanel.tsx,490,input,onChange={(e) => setNewLimit(e.target.value)},type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",4;11
src/pages/CreditAdminPanel.tsx,506,button,onClick={() => handleSaveLimit(agent.id)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",4;11
src/pages/CreditAdminPanel.tsx,525,button,"onClick={() => {
                          setEditingAgent(null);
                          setNewLimit('');
                        }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",4;11
src/pages/CreditAdminPanel.tsx,559,button,"onClick={() => {
                          setEditingAgent(agent.id);
                          setNewLimit(agent.creditLimit.toString());
                        }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",4;11
src/pages/DailyChallengesPage.tsx,412,button,onClick={handleClaim},type=button; aria-label={`Claim Reward For ${c.name}`},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,429,button,onClick={() => onOpenMission(c.type)},type=button; aria-label={`${missionAction.label} To Advance ${c.name}`},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,439,button,onClick={() => onRequestReroll(challenge)},"type=button; aria-label={
                  canAffordReroll
                    ? `Reroll ${DAILY_MISSION_REROLL_COST} Diamond For ${c.name}`
                    : `Need ${DAILY_MISSION_REROLL_COST} Diamond To Reroll ${c.name}`
                }",runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,471,div,"onKeyDown={(event) => {
                if (event.key === 'Escape') onCancelReroll();
              }}",aria-label={`Confirm Reroll For ${c.name}`},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,484,button,onClick={onCancelReroll},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,498,button,onClick={() => onConfirmReroll(challenge)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,598,button,onClick={onRetry},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,829,button,onClick={enabled && deviceConnected ? disableAlerts : enableAlerts},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,855,button,onClick={disableAlerts},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,1892,button,"onClick={() => {
                  setIsLoading(true);
                  setAuthRetryNonce((value) => value + 1);
                }}",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,1904,button,"onClick={() => {
                const returnUrl = `${window.location.pathname}${window.location.search}${window.location.hash}`;
                window.location.assign(signInUrl(returnUrl));
              }}",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,1923,MissionUnavailableState,"onRetry={() => loadChallenges(userId, 'initial')}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,1970,button,"onClick={() => {
                  document.getElementById('mission-board-title')?.scrollIntoView({
                    behavior: reduceMotion ? 'auto' : 'smooth',
                    block: 'start',
                  });
                  requestAnimationFrame(() =>
                    document.getElementById('mission-board-title')?.focus()
                  );
                }}",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,1986,button,onClick={() => navigate('/')},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,2011,button,"onClick={() => userId && loadChallenges(userId, 'refresh')}",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,2105,button,"onClick={() => {
                      if (!economyGuardRef.current) setConfirmingFreeze(true);
                    }}",id=buy-streak-freeze; type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,2213,button,onClick={handleClaimAll},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,2255,button,"onKeyDown={(event) => handleTierKeyDown(event, tier)}; onClick={() => {
                  openTier(tier);
                }}",id={`mission-tab-${tier}`}; type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,2300,button,"onClick={() => loadChallenges(userId, 'refresh')}",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,2328,ChallengeCard,onClaim={handleClaim}; onRequestReroll={(challenge) => setConfirmingRerollId(challenge.id)}; onCancelReroll={() => setConfirmingRerollId(null)}; onConfirmReroll={handleReroll}; onOpenMission={handleOpenMission},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,2361,button,onClick={() => navigate('/')},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,2370,div,onClick={dismissFreezePurchase},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,2378,div,onClick={(event) => event.stopPropagation()},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,2409,button,onClick={dismissFreezePurchase},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,2417,button,onClick={handleBuyFreeze},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,2430,div,onClick={dismissReward},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,2446,div,onClick={(event) => event.stopPropagation()},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DailyChallengesPage.tsx,2506,button,onClick={dismissReward},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DisputeManagementPage.tsx,315,button,"onClick={() => setActiveTab(tab)}; onKeyDown={(event) => handleTabKeyDown(event, tab)}",id={`dispute-filter-${tab}`}; type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/DisputeManagementPage.tsx,336,input,onChange={(e) => setSearchQuery(e.target.value)},id=dispute-search; type=text,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/DisputeManagementPage.tsx,360,button,onClick={() => void loadDisputes()},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/DisputeManagementPage.tsx,378,button,"onClick={() => {
                      const newId = expandedId === dispute.id ? null : dispute.id;
                      setExpandedId(newId);
                      // Reset form state when switching cards to prevent stale data carry-over
                      if (newId !== expandedId) {
                        setResolutionText('');
                        setAdjustmentAmount('');
                        setAdjustmentType('none');
                      }
                    }}",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/DisputeManagementPage.tsx,440,button,onClick={() => handleStartReview(dispute.id)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/DisputeManagementPage.tsx,452,textarea,onChange={(e) => setResolutionText(e.target.value)},aria-label=Resolution Notes,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/DisputeManagementPage.tsx,460,select,onChange={(e) => setAdjustmentType(e.target.value as any)},aria-label=Balance Adjustment Type,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/DisputeManagementPage.tsx,470,input,onChange={(e) => setAdjustmentAmount(e.target.value)},aria-label=Balance Adjustment Amount; type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/DisputeManagementPage.tsx,480,button,onClick={() => handleResolve(dispute.id)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/DisputeManagementPage.tsx,487,button,onClick={() => handleEscalate(dispute.id)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/DriftGatePanel.tsx,179,select,onChange={(e) => setEntityType(e.target.value)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DriftGatePanel.tsx,186,input,onChange={(e) => setEntityId(e.target.value)},type=text,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DriftGatePanel.tsx,192,input,onChange={(e) => setAsOf(e.target.value)},type=datetime-local,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DriftGatePanel.tsx,193,button,onClick={runAsOf},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DriftIncidentsPage.tsx,394,button,onClick={() => loadIncidents()},title=Refresh,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DriftIncidentsPage.tsx,421,button,onClick={() => changeFilter(tab.key)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DriftIncidentsPage.tsx,458,button,onClick={() => toggleExpanded(incident.id)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/DriftIncidentsPage.tsx,636,button,"onClick={() => handleAction(incident, btn.action)}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FinancialAdminHub.tsx,428,button,onClick={() => navigate(-1)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FinancialAlertsPage.tsx,231,button,onClick={() => loadAlerts()},title=Refresh,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FinancialAlertsPage.tsx,234,button,onClick={handleExport},title=Export CSV,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FinancialAlertsPage.tsx,248,button,onClick={() => setFilter('all')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FinancialAlertsPage.tsx,254,button,onClick={() => setFilter('critical')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FinancialAlertsPage.tsx,260,button,onClick={() => setFilter('warning')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FinancialAlertsPage.tsx,266,button,onClick={() => setFilter('info')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FinancialAlertsPage.tsx,286,button,onClick={handleBulkResolve},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FinancialAlertsPage.tsx,336,button,onClick={() => alert.id && handleResolve(alert.id)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FinancialHealthPage.tsx,129,button,onClick={loadStatus},title=Refresh,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FinancialHealthPage.tsx,183,button,onClick={handleManualReconciliation},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FinancialHealthPage.tsx,223,button,onClick={handleManualSuspensionCheck},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FinancialHealthPage.tsx,255,button,onClick={() => navigate('/financial-alerts')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FinancialHealthPage.tsx,258,button,onClick={() => navigate('/disputes')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FlashPoolPage.tsx,266,button,onClick={() => navigate(-1)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FlashPoolPage.tsx,388,input,"onChange={(e) =>
                  setBuyInAmounts((prev) => ({
                    ...prev,
                    [pool.poolId]: e.target.value === '' ? 0 : Number(e.target.value),
                  }))
                }",type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FlashPoolPage.tsx,414,button,onClick={() => handleJoinPool(pool)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/FriendsPage.tsx,602,button,onClick={() => navigate('/search?type=players')},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,609,button,onClick={() => navigate('/messages')},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,642,button,onClick={() => selectTab(tab.id)},id={`friends-tab-${tab.id}`}; type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,669,input,onChange={(event) => setSearchQuery(event.target.value)},id=friends-search; type=search,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,677,button,onClick={exportFriends},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,725,button,onClick={() => void loadFriends()},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/FriendsPage.tsx,738,button,onClick={() => navigate('/search?type=players')},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
