file,blob,kind,lines,source_read,status,suggested_phases
supabase/migrations/20260330_user_table_settings_skip_animations.sql,e50b0392e9e952ded4dd4319447675e2554321cd,historical-migration,5,True,Requires Individual Verification,12
supabase/migrations/20260402_fix_atomic_buyin_column_name.sql,1dcfdba00d29655a56077f0b337d64e393f71013,historical-migration,57,True,Requires Individual Verification,12
supabase/migrations/20260402_unique_active_user_per_table.sql,afe3bce833067a17a583706a471b810bf396d278,historical-migration,10,True,Requires Individual Verification,12
supabase/migrations/20260414000001_fix_cors_bugs.sql,f1597b0a0186ea5990605d4fd7d871af332d522b,historical-migration,29,True,Requires Individual Verification,12
supabase/migrations/20260414_increment_club_chip_pool_rpc.sql,98a746121ec7bf618cc63e6ea20042420d73c5a3,historical-migration,45,True,Requires Individual Verification,10
supabase/migrations/20260414_user_table_settings_alias_columns.sql,65f9b80b9da56d2a19c639f1864cceb48c594fe0,historical-migration,35,True,Requires Individual Verification,12
supabase/migrations/20260415_atomic_table_rebuy.sql,f85efb0737ead519811901a54f54817355fda6c7,historical-migration,72,True,Requires Individual Verification,4
supabase/migrations/20260415_bug_018_balance_after.sql,c650fcffd168b18de68c86ab5eb175ba9c69b3ef,historical-migration,143,True,Requires Individual Verification,12
supabase/migrations/20260415_bug_019_orphaned_tournaments.sql,ba97de1a92fcb4be780460784b62a417b2ca0783,historical-migration,15,True,Requires Individual Verification,3
supabase/migrations/20260415_bugs_014_015_missing_tables.sql,1f7eef5b1869987028dc028fec829e70cf0dc48b,historical-migration,68,True,Requires Individual Verification,12
supabase/migrations/20260415_fix_agent_commission_credit.sql,2cc29ce40554756fb4a24f0f926f2c6b10bb72d8,historical-migration,124,True,Requires Individual Verification,4;5;10
supabase/migrations/20260415_fix_clawback_stub_bug010.sql,654396582440192cfe7669802a5b1071e11c11f6,historical-migration,141,True,Requires Individual Verification,12
supabase/migrations/20260415_fix_union_send_chips_to_club_bug011.sql,65832c52daf2fe9aef0abc9d794fe3c694330dcf,historical-migration,69,True,Requires Individual Verification,10
supabase/migrations/20260416_bug_021_hand_history_authenticated_select.sql,f8717f432574530a56345499091fd7341023ae45,historical-migration,17,True,Requires Individual Verification,6;9
supabase/migrations/20260417_hand_history_4tier.sql,ce2ae408ebfd56c712611ac07307afdc95dbfe2c,historical-migration,91,True,Requires Individual Verification,9
supabase/migrations/20260419_phase3_engine_integrity.sql,b6191cbc9bbce77d1819bd72b0b224e5bd2a65fd,historical-migration,176,True,Requires Individual Verification,2
supabase/migrations/20260420120000_autofix_attempts.sql,3404c7e1e0a309c08e512f3811037a1227814772,historical-migration,88,True,Requires Individual Verification,12
supabase/migrations/20260423120000_blacklists_table.sql,369d10d1c9e4156e0f64338babe5c7f978ffb343,historical-migration,116,True,Requires Individual Verification,12
supabase/migrations/20260425_fix_sentry_errors.sql,f08011e73894364fdd71971b1ab8c94ec894b37b,historical-migration,172,True,Requires Individual Verification,12
supabase/migrations/20260428000001_audit_trail.sql,e3a5f2a9d3d34b9f82ea12b6a2fc2a9f92a9e6cb,historical-migration,85,True,Requires Individual Verification,12
supabase/migrations/20260428000002_chip_escrow_holds.sql,d425339364a51b99e6e20738c4ca515ee4e80d8b,historical-migration,82,True,Requires Individual Verification,4
supabase/migrations/20260428000003_settlement_idempotency_keys.sql,38f322147e5085c28287d902db1279ccb79a2ed8,historical-migration,54,True,Requires Individual Verification,2;5
supabase/migrations/20260428000004_club_wallets.sql,09137a7b97049b394711d0681130f3b775032861,historical-migration,122,True,Requires Individual Verification,4;10
supabase/migrations/20260428000005_rakeback_period_payouts.sql,0b885ea8b01b2b970ad877be414f84ac4c80e4b5,historical-migration,78,True,Requires Individual Verification,5
supabase/migrations/20260428000006_sub_agents.sql,2cb2ab06f9506699b8cf11249fdc5a23bac8b798,historical-migration,115,True,Requires Individual Verification,10
supabase/migrations/20260428000007_seed_reveals.sql,91097a12a6e2b949891c6754ed0a9be37f2ae8e8,historical-migration,72,True,Requires Individual Verification,12
supabase/migrations/20260428000008_chat_moderation.sql,7747a510b101b337731c60bc685f306baa719659,historical-migration,136,True,Requires Individual Verification,10
supabase/migrations/20260428000010_phase_x3_real_rpcs.sql,a5238b5613a21cb261dc72cfcda746da81287726,historical-migration,712,True,Requires Individual Verification,12
supabase/migrations/20260428200000_fix_rakeback_periods_status_check.sql,c46905765e569b8e483860076392350b1d2fde16,historical-migration,12,True,Requires Individual Verification,5;9
supabase/migrations/20260429000001_x7_refactor_tournament_register.sql,8cd3e03b27e9cd62d5fed0cda40bc1002d65fc0d,historical-migration,120,True,Requires Individual Verification,3
supabase/migrations/20260429_x9_fix_15_stub_rpcs.sql,d897ef35e3e00ffc9c71d2fabdf5f2248bab64ae,historical-migration,139,True,Requires Individual Verification,12
supabase/migrations/20260429b_x9_round_3_4_5_stubs.sql,27b0eb420e93986ceceebec3ba81525d05c8edba,historical-migration,164,True,Requires Individual Verification,12
supabase/migrations/20260429c_x10_fk_indexes_and_security_lockdown.sql,9d814031478ec36a038154caf8fcdc8c1198d0c0,historical-migration,43,True,Requires Individual Verification,2;6
supabase/migrations/20260429d_x11_create_4_missing_rpcs.sql,6983e22ff9c7a555c827081ca55d7f61a615606a,historical-migration,129,True,Requires Individual Verification,12
supabase/migrations/20260429e_x12_create_increment_union_wallet.sql,951aa141e6fe5bf5d65b477165256d8bc43fe26f,historical-migration,69,True,Requires Individual Verification,4;10
supabase/migrations/20260429f_x13_create_5_missing_tables.sql,fe05dd9f1056f0a7d3856db195e646c1f06e7594,historical-migration,131,True,Requires Individual Verification,12
supabase/migrations/20260429g_x14_fix_fk_target_hand_id_to_hands.sql,842140f02bed83eeb1c823375937b243bcb24705,historical-migration,36,True,Requires Individual Verification,12
supabase/migrations/20260429h_x15_create_detect_multi_account_ips.sql,10a7c34ce9dd0e2aad68d99e62be394ecf02c679,historical-migration,42,True,Requires Individual Verification,12
supabase/migrations/20260429i_x17_widen_tournaments_status_completing.sql,92a373892441f567aa5ac1ea7a651f8a04882013,historical-migration,48,True,Requires Individual Verification,3;9
supabase/migrations/20260429j_x18_rpc_param_mismatch_fixes.sql,0e66c6cf9e6a2f8c52f8b9d36ca18be9e1882403,historical-migration,98,True,Requires Individual Verification,12
supabase/migrations/20260429k_x19_extend_process_tournament_rebuy.sql,4f43c408abce4453e52658b830431c1d3e258de6,historical-migration,87,True,Requires Individual Verification,3;4
supabase/migrations/20260429l_x21_lock_down_anti_cheat_flags_rls.sql,2ca298f8c2b5fedc86f5ff340f693b8c350b3e43,historical-migration,57,True,Requires Individual Verification,10
supabase/migrations/20260429m_x22_award_bbj_idempotency_lock.sql,d945699f0353cb112acbe953b6fbd27369ae0b8d,historical-migration,159,True,Requires Individual Verification,2;5
supabase/migrations/20260429n_x27_lock_down_3_critical_anon_sd_rpcs.sql,1bc72c82300996fd12d57c3f3ac1a0475119b8c8,historical-migration,67,True,Requires Individual Verification,2
supabase/migrations/20260429o_x35_signup_trigger_creates_wallet_plus_backfill.sql,8fd7a69d37dd94b416c2c37414bbcbdf7207aff5,historical-migration,81,True,Requires Individual Verification,4
supabase/migrations/20260503a_x179_run_it_twice_unify_engine_with_frontend.sql,9614fcf53194ef4a45d963f2b00a247fc6aa7bc5,historical-migration,61,True,Requires Individual Verification,12
supabase/migrations/20260503b_x222_reconcile_ledger_nightly_idempotent_per_day.sql,decfb7a454c74776a9b9c6b3af0ea749d09a3b0a,historical-migration,155,True,Requires Individual Verification,2
supabase/migrations/20260503c_x223_legacy_seed_reconcile_backfill_34_pre_bible_v8_wallets.sql,7fa371825e075a435874607032b0a9f6f755cbd5,historical-migration,56,True,Requires Individual Verification,4
supabase/migrations/20260719_atomic_table_addon.sql,9c33fffdbca6b27aea67dfe1544f130d3a24665c,historical-migration,72,True,Requires Individual Verification,12
supabase/migrations/20260719_bbj_atomic_payout.sql,b7aed748f7b0d6e022fb46b9dbbae9bcbd5b638b,historical-migration,114,True,Requires Individual Verification,5
supabase/migrations/20260719_hand_state_snapshots_rls.sql,be033e99b0fa872c4e428d9ec0ef74c0d9239815,historical-migration,71,True,Requires Individual Verification,7;9
supabase/migrations/20260719_insurance_bank_settlement.sql,81ad288725c3dcd386960b4d595ec47b3ef536b8,historical-migration,89,True,Requires Individual Verification,5
supabase/migrations/20260720_seven_deuce_bounty.sql,17adbec29f015f228690dd4409b572928d1cd34f,historical-migration,59,True,Requires Individual Verification,3
supabase/migrations/20260723_sweep3_backfill_lock_keyset_v2.sql,dc63f5ba6795b3f89cd57da6dd4d1c0a2d751c80,historical-migration,93,True,Requires Individual Verification,12
supabase/migrations/20260723_sweep3_feature_backends.sql,6acdfa00c82a25edcb451bed84cb52509a77e948,historical-migration,366,True,Requires Individual Verification,12
supabase/migrations/20260723_sweep3_settlement_commission_read_models.sql,e5026e2afff93bf8b2cccfcdb2c8aff5d24b9dab,historical-migration,351,True,Requires Individual Verification,5
supabase/migrations/20260723_sweep3bcd_global_periods_rake_era_split.sql,5185a55420d71adcbf1d0f7696b0bcb60496fea8,historical-migration,241,True,Requires Individual Verification,5
supabase/migrations/20260724_rake_audit_reenable_bbj_percent_default.sql,837ada73c64305e136ebf0158d14144a1681e1f2,historical-migration,19,True,Requires Individual Verification,5
supabase/migrations/20260724b_rake_audit_sweep2_db_fixes.sql,baa8b7f81a475412ddb565c62f19ccd40c2b327c,historical-migration,369,True,Requires Individual Verification,5
supabase/migrations/20260724c_tourney_audit_sweep3.sql,5fb94ea9ebd55caf8a1bfe18eb598cb891bd3ea9,historical-migration,26,True,Requires Individual Verification,12
supabase/migrations/20260724d_tourney_audit_sweep4_rebuy_windows.sql,8b0ac4ce87728aa44d6e8601efd1e7b28f63a315,historical-migration,19,True,Requires Individual Verification,4
supabase/migrations/20260724e_credit_player_wallet_idempotency.sql,46395997bf67dcdd3af2e33b61116c612e9f5fe2,historical-migration,75,True,Requires Individual Verification,2;4
supabase/migrations/20260724e_tourney_audit_sweep5.sql,38184d2a02636cc3d7595355046eb116b0620fc9,historical-migration,8,True,Requires Individual Verification,12
supabase/migrations/20260724f_atomic_distribute_rake.sql,effe5830f14b7729470ac292870a661da966eab7,historical-migration,226,True,Requires Individual Verification,5
supabase/migrations/20260724f_tourney_audit_sweep6.sql,e805570cb175786ea860becb624396aebcd5d9d5,historical-migration,92,True,Requires Individual Verification,12
supabase/migrations/20260724g_heal_stranded_orphans_backlog.sql,6d0c4f9634adc18fa8cf29e08475c66891e5e409,historical-migration,38,True,Requires Individual Verification,12
supabase/migrations/20260724g_rakeback_credit_idempotency.sql,e64151b650d1a7864acce222d16708640fc96ade,historical-migration,110,True,Requires Individual Verification,2;4;5
supabase/migrations/20260724h_fix_active_player_count.sql,821e3c8f2b9acbbb99ec6ff7b7dfc2404d5a95ca,historical-migration,30,True,Requires Individual Verification,12
supabase/migrations/20260724h_rakeback_player_stats_idempotent.sql,7239b5e9a5c82a442c9592c9bc21bf68b836a84b,historical-migration,76,True,Requires Individual Verification,2;5;9
supabase/migrations/20260724i_auto_cashout_on_cash_table_close.sql,2e1f9685c8f88de0d69cb42eeaa2cf9880654286,historical-migration,69,True,Requires Individual Verification,1
supabase/migrations/20260729_club_shop_inventory_delivery.sql,2e2425a7f013729a276f1776962cb64971d93734,historical-migration,73,True,Requires Individual Verification,10
supabase/migrations/20260729_fn_batch_active_player_counts.sql,7287727499fe372ab8d74a1c2b6f355066c7dd7f,historical-migration,26,True,Requires Individual Verification,12
supabase/migrations/20260729_fn_bbj_promo_rain_authorized.sql,bc118fd6cc3eda2282a33c7cf153c02aaac11d12,historical-migration,50,True,Requires Individual Verification,5;6
supabase/migrations/20260729_fn_columns_manifest_ci_gate.sql,5be2b14085ba1f7467f0c7f00ed661070dc73e66,historical-migration,22,True,Requires Individual Verification,12
supabase/migrations/20260729_fn_execute_union_rakeback.sql,58f8f83fce5611e6da06a389a84642832139bf0d,historical-migration,115,True,Requires Individual Verification,5;10
supabase/migrations/20260729_fn_rakeback_settlement_ondemand.sql,aafd593ad344221e77773f9540defcd7e8121835,historical-migration,92,True,Requires Individual Verification,5
supabase/migrations/20260729_fn_schema_manifest_ci_gate.sql,e08bf7e315be09564fe1e07bac1fdc092dddbeb4,historical-migration,23,True,Requires Individual Verification,12
supabase/migrations/20260729_friend_challenges_lifecycle.sql,b996a1d25106565ba090dc239e958c04728ea893,historical-migration,66,True,Requires Individual Verification,10
supabase/migrations/20260729_increment_challenge_progress_rpc.sql,baacedfe122d69e525d7bee1b065cba54b8cc2df,historical-migration,41,True,Requires Individual Verification,12
supabase/migrations/20260729_leaderboard_period_snapshots.sql,0ec977031e8ae44c197d3d0883301471a3e768da,historical-migration,91,True,Requires Individual Verification,7
supabase/migrations/20260729_leaderboard_period_union_userrank.sql,a88868381f96a6ca6a8b0ed8ba59a5e18db5c241,historical-migration,106,True,Requires Individual Verification,10
supabase/migrations/20260729_tournaments_final_table_triggered_flag.sql,38af75ca2d73fccecc715a74e40095208283845e,historical-migration,12,True,Requires Individual Verification,3
supabase/migrations/20260729_vip_points_economy.sql,7c05ad0c529110139d8fc6e3c76a20155930a070,historical-migration,83,True,Requires Individual Verification,12
supabase/migrations/20260806_daemon_state_hwm_id.sql,e9517578e22b0d782e3d3befb9646da733e27cb5,historical-migration,68,True,Requires Individual Verification,9
supabase/migrations/20260806_fn_claim_daily_bonus.sql,d97349300b56e59e1c1cd840f90bbbdd2b99550b,historical-migration,270,True,Requires Individual Verification,12
supabase/migrations/20260806_fn_claim_special_bonus.sql,10479aeec143699d2a7bbe41996ee3f2ec345b2e,historical-migration,199,True,Requires Individual Verification,12
supabase/migrations/20260806_fn_raise_financial_alert.sql,b4aa4820ae7818681be77eea55ce3b31f1840117,historical-migration,85,True,Requires Individual Verification,12
supabase/migrations/20260806_fn_raise_server_financial_alert.sql,00e6a9dd61c56fd2fcb8eabf545c4434f02b6066,historical-migration,115,True,Requires Individual Verification,12
supabase/migrations/20260806_uq_rake_attributions_hand_player.sql,bee95a3ad63d91a33cbdaa017fab3da09b16d7e0,historical-migration,18,True,Requires Individual Verification,5
supabase/migrations/20260807_m17_admin_money_rpcs.sql,4f6aea37ef5b8a5970cc8e673acc25c1b7bbd898,historical-migration,501,True,Requires Individual Verification,12
supabase/migrations/20260807_m17_revoke_client_credit.sql,287788b092001677ef22364aae93b1b9f7b65db7,historical-migration,84,True,Requires Individual Verification,4
supabase/migrations/20260807_m19_fn_unregister_from_tournament.sql,93b7359d284e019c5d9cb80ec876c8c7304b009e,historical-migration,147,True,Requires Individual Verification,3
supabase/migrations/20260808_m4_chip_supply_snapshots.sql,f7d2ea58a7759d15f8e3730509ba1452f5c13e01,historical-migration,217,True,Requires Individual Verification,7
supabase/migrations/20260815_chip_ledger_server_owned.sql,37f494e9668e6b8e88d3f98758a42dc2c1517641,historical-migration,29,True,Requires Individual Verification,12
supabase/migrations/20260815_chip_removal_authority_policy.sql,41fbaf281eb9daf95ba422544fd214ec851e3aa2,historical-migration,47,True,Requires Individual Verification,2;6
supabase/migrations/20260815_fn_register_for_tournament.sql,1a87a62d350ef02dcaa21dfbcf2ea6bb0a8c59ea,historical-migration,37,True,Requires Individual Verification,3
supabase/migrations/20260815_retention_time_indexes.sql,c6b83dc12c34ca2d68f7ce4a5808932888de1664,historical-migration,66,True,Requires Individual Verification,12
supabase/migrations/20260816_engine_table_leases.sql,32295e574be18edd728fd97548cedaa0b6f8c30a,historical-migration,184,True,Requires Individual Verification,12
supabase/migrations/20260816_hand_history_90d_retention.sql,77de6e929f622e031f74a2c370f793a17fd56b74,historical-migration,96,True,Requires Individual Verification,9
supabase/migrations/20260816_hand_state_snapshots_retention.sql,91c7ee990d8711e2306eb9a2942f049519226aa2,historical-migration,88,True,Requires Individual Verification,7;9
supabase/migrations/20260816_revoke_anon_execute_on_definer_functions.sql,ec2f11c9d87b7e1feca06434a14d20973c8dc5b9,historical-migration,52,True,Requires Individual Verification,12
supabase/migrations/20260818_time_bank_20s_per_use.sql,98b3e304c817962e3fa2a2b6a80646b1596c0c67,historical-migration,147,True,Requires Individual Verification,12
supabase/migrations/20260818b_drop_time_bank_seconds.sql,be7a62c1ea705c54476d2477cc6cd211cfc21cb8,historical-migration,21,True,Requires Individual Verification,12
supabase/migrations/20260819_add_card_squeeze_user_table_setting.sql,9c4077845ac5cc856a2b9a791b0bef828b1fc888,historical-migration,30,True,Requires Individual Verification,12
supabase/migrations/20260819_audit_trail_club_settings_triggers.sql,d20573e4d736556069caa4a850aa2654f0bfb72e,historical-migration,253,True,Requires Individual Verification,10
supabase/migrations/20260819_ca_player_stats_full_rpc.sql,277748f4e1cd2bf57bb4eb26d6575b7a9c871a8b,historical-migration,514,True,Requires Individual Verification,9
supabase/migrations/20260819_club_dashboard_rpcs.sql,2a6ffeaa05578104bb57a371c4c38c7604c60605,historical-migration,399,True,Requires Individual Verification,10
supabase/migrations/20260819_first_club_creation_bonus.sql,4fba3d4bbb23d28bc4055bc581eff39463f7b2e2,historical-migration,106,True,Requires Individual Verification,10
supabase/migrations/20260819_fn_register_horse_for_tournament.sql,37c02bcfe249240a4a7731f4900cbb601c64fd6d,historical-migration,146,True,Requires Individual Verification,3
supabase/migrations/20260819_fn_union_weekly_rakeback_close.sql,1bc1b1d496c9db6a39abb829cdaefee13921b13d,historical-migration,194,True,Requires Individual Verification,5;10
supabase/migrations/20260819_per_user_concurrent_table_cap.sql,58d73b7bc2c945b8fa2b9b027db9534b4be274f3,historical-migration,139,True,Requires Individual Verification,12
supabase/migrations/20260819_union_membership_jaqk_rejoin_and_bbj_pool_merge.sql,af7713764a7902ed551da40496a76e91d3827bda,historical-migration,76,True,Requires Individual Verification,5;10
supabase/migrations/20260819b_audit_trail_trigger_when_and_admin_read.sql,57163585db00cf408c0001fbf55b221db09d390b,historical-migration,73,True,Requires Individual Verification,12
supabase/migrations/20260819b_bbj_contribution_idempotency_and_dedupe.sql,4a0946bd476b2cb18b0b2cb158fb1579455ba950,historical-migration,25,True,Requires Individual Verification,2;5
supabase/migrations/20260819b_club_dashboard_stats_correctness.sql,cb0b51adf966e4c2b05b9fff864b10452ca840ff,historical-migration,640,True,Requires Individual Verification,9;10
supabase/migrations/20260819c_club_assets_bucket_delete_audit_logo_watch.sql,19f6a90ee00233b7b49a163d0c9df701d0f2e57d,historical-migration,192,True,Requires Individual Verification,10
supabase/migrations/20260819c_club_dashboard_stats_final.sql,d83e9d084a382447129eb8d437f9cfce69e88dcf,historical-migration,361,True,Requires Individual Verification,9;10
supabase/migrations/20260819c_increment_union_wallet_atomic_audit.sql,144b1aba030e0613653e87dc618316b92be66a92,historical-migration,23,True,Requires Individual Verification,4;10
supabase/migrations/20260819d_club_dashboard_members_rpc.sql,dcd5776d8911594912d3a65128990343645818be,historical-migration,97,True,Requires Individual Verification,10
supabase/migrations/20260819d_clubs_name_not_blank.sql,171da1356053640d09f1bded1a7b569f19e4ca74,historical-migration,44,True,Requires Individual Verification,10
supabase/migrations/20260819d_union_weekly_close_selfhealing.sql,5eac1b8f410682c200e65a7ffc1ccfc9043bb02b,historical-migration,25,True,Requires Individual Verification,10
supabase/migrations/20260819e_club_dashboard_rebuild_perf.sql,09e90ea4b895d858a3fbc8872e97845753230726,historical-migration,198,True,Requires Individual Verification,10
supabase/migrations/20260819e_fn_club_deletion_impact.sql,a87d561e551b56c5fcc68407229a7a27edc539a4,historical-migration,72,True,Requires Individual Verification,10
supabase/migrations/20260819e_player_rakeback_funded_from_club_treasury.sql,811d7b268759e5da2bce97637d88b6f081b46187,historical-migration,16,True,Requires Individual Verification,5;10
supabase/migrations/20260819f_club_dashboard_attribution_exposed.sql,21f3f386850548e8fb883b02a08c90d2be619d63,historical-migration,147,True,Requires Individual Verification,10
supabase/migrations/20260819f_union_treasury_selftest_and_ledger_completeness.sql,beac50c8bf5e2b5b29de89e328e4b86c1acfaabc,historical-migration,24,True,Requires Individual Verification,10
supabase/migrations/20260819g_bbj_retire_unsafe_rpcs_and_conservation_baseline.sql,9c5ecfabe85a4ffb23e7f0b7a7ba45255205db3a,historical-migration,44,True,Requires Individual Verification,5
supabase/migrations/20260819g_club_dashboard_hand_number_not_unique.sql,ae5de72a6fc0c23f844856673e5d921956af39e9,historical-migration,43,True,Requires Individual Verification,10
supabase/migrations/20260819g_leaderboard_real_profit_pipeline.sql,f786621ef22ab0fe2184a86ce6d29f96bb2b69c4,historical-migration,446,True,Requires Individual Verification,12
supabase/migrations/20260819h_club_dashboard_members_sort_role.sql,701ad907c150fc1ec81ca08fa8175ec0dedf8d92,historical-migration,133,True,Requires Individual Verification,10
supabase/migrations/20260819h_leaderboard_loss_gate_fail_closed.sql,cefc4af85208a6fcc914512baab0d03c11400f63,historical-migration,91,True,Requires Individual Verification,12
supabase/migrations/20260819h_selftest_v2_and_union_money_report.sql,cb5b89ddb3ee62f5b0e8d5cdbd08dc720a02a6ee,historical-migration,23,True,Requires Individual Verification,9;10
supabase/migrations/20260819i_club_dashboard_conservation_first.sql,acd4c8d73e202e8f8424f9441922acce4ad1f831,historical-migration,285,True,Requires Individual Verification,10
supabase/migrations/20260819i_fn_club_money_panel.sql,f3787150bb2eedb7abcc985067ce8bef5bca9d8b,historical-migration,42,True,Requires Individual Verification,10
supabase/migrations/20260819j_club_hand_daily_rollup.sql,d4be7809c3fa6436a66e77ce01f2e34cda4b66f5,historical-migration,222,True,Requires Individual Verification,10
supabase/migrations/20260819j_leaderboard_correctness_pass.sql,0a0edea05e36a85deb2f997284137171cc215172,historical-migration,310,True,Requires Individual Verification,12
supabase/migrations/20260819j_rakeback_settler_batch_credit_rpcs.sql,25bcd5ce2082a98d9dd82d7ef16e7a529f014bfc,historical-migration,29,True,Requires Individual Verification,4;5
supabase/migrations/20260819k_batch_credit_rpcs_own_statement_timeout.sql,121aab9852a842571bc3c975024c1e7914a457a7,historical-migration,19,True,Requires Individual Verification,4;9
supabase/migrations/20260819k_club_dashboard_revenue_tournaments.sql,34c892d14423b1207b002b4762e3177a15ea7894,historical-migration,135,True,Requires Individual Verification,3;10
supabase/migrations/20260819k_union_leaderboard_v2_parity.sql,9be4989de772e884fbd904cafc49fe75c8eee60e,historical-migration,123,True,Requires Individual Verification,2;10
supabase/migrations/20260819l_club_stats_resumable_rebuild_and_maintenance.sql,8077dcf96a89562a5c0a484b4abad6495663ca39,historical-migration,335,True,Requires Individual Verification,7;9;10
supabase/migrations/20260819l_leaderboard_bb100_pagination.sql,6edb0282e5c399e0e06e2ce91c49b9a1e1bf8e33,historical-migration,343,True,Requires Individual Verification,12
supabase/migrations/20260819l_selftest_settler_lag_check.sql,4a7861324ddbd68027d0eea39538d820e0eb9dce,historical-migration,21,True,Requires Individual Verification,12
supabase/migrations/20260820230000_bomb_pot_double_board.sql,cd6cb72efb1e0d0db261fd7b47cf325cfb8de2ca,historical-migration,41,True,Requires Individual Verification,2
supabase/migrations/20260820_bbj_winner_hand_detail.sql,6424aed6802c39a9da859d8049421ceeab7ea867,historical-migration,320,True,Requires Individual Verification,5
supabase/migrations/20260820_ca_player_hands_drilldown.sql,3c97d8b0c3af6c2b8e4bc44bbafad671c05737f0,historical-migration,176,True,Requires Individual Verification,12
supabase/migrations/20260820_club_assets_allow_club_cards_insert.sql,d8563eb318fe10d792a6c9b3377f3f475b7a3edc,historical-migration,32,True,Requires Individual Verification,10
supabase/migrations/20260820_club_slug_backfill_and_unique_name.sql,039dda40a5528b9accdc738b3651489d3481d4ff,historical-migration,47,True,Requires Individual Verification,10
supabase/migrations/20260820_credit_audit_records_real_actor.sql,e6ea69b7d23de77a59a685981fb6b28c9a736ffe,historical-migration,26,True,Requires Individual Verification,4
supabase/migrations/20260820_diamond_balances_read_only_to_players.sql,69e4e67796258b6e5832364967374bc667e7469a,historical-migration,73,True,Requires Individual Verification,4
supabase/migrations/20260820_drop_redundant_hand_history_indexes.sql,a26a68388c173a68420721cfdf3a566a29b6e158,historical-migration,39,True,Requires Individual Verification,9
supabase/migrations/20260820_fn_rakeback_periods_bulk_upsert.sql,e3dd31880d12e0d34c73aaa275bfa2462bd7d04f,historical-migration,31,True,Requires Individual Verification,5
supabase/migrations/20260820_revoke_chip_minting_rpcs.sql,1c1f12e1b6f35e3312c07a42ae52255079e09beb,historical-migration,45,True,Requires Individual Verification,4
supabase/migrations/20260820_revoke_public_execute_unguarded_secdef.sql,f68d1f94ea401892852d18ee56004811f1952889,historical-migration,45,True,Requires Individual Verification,12
supabase/migrations/20260820_secure_v_chip_ledger_revoke_anon.sql,8c541f4732103edc82c520808c32dc016d8a243b,historical-migration,30,True,Requires Individual Verification,12
supabase/migrations/20260820_spin_no_fee_constraint.sql,afc71509841f8c22e9a4b04e1ffc906fb3561463,historical-migration,45,True,Requires Individual Verification,3
supabase/migrations/20260820_spin_reserve_affordability_gate.sql,6046cd275723b11e5fc8a281fb9db436ab63b481,historical-migration,42,True,Requires Individual Verification,3
supabase/migrations/20260820_spin_reserve_pool.sql,37f917dbd36d730dc6a9456a1e8a67f4dfec3a36,historical-migration,438,True,Requires Individual Verification,3
supabase/migrations/20260820_whole_dollar_tournament_buyins.sql,694786044adfe2139d7678277f07ea17f23b13b0,historical-migration,113,True,Requires Individual Verification,3
supabase/migrations/20260820_whole_number_tournament_buyins_rpc.sql,304a331f3466237bc9ab5a2af8a7751158e0e861,historical-migration,295,True,Requires Individual Verification,3
supabase/migrations/20260820a_relink_rake_record_to_hand.sql,394425f4e4e4def4fe58ac579b4f379b43e3dc93,historical-migration,74,True,Requires Individual Verification,5
supabase/migrations/20260820a_user_rank_derives_from_board.sql,e85da63602c21e9c1a377c313f638fdc9155c5fb,historical-migration,78,True,Requires Individual Verification,12
supabase/migrations/20260820b_leaderboard_ties_share_a_rank.sql,a09f1cea3259d4229f8538ff867ac4e4f92685ca,historical-migration,35,True,Requires Individual Verification,12
supabase/migrations/20260820b_rake_only_to_treasury.sql,c3b61a3738266bf5d1c5f4dc71f500f0f34250b6,historical-migration,36,True,Requires Individual Verification,5
supabase/migrations/20260820b_stop_club_table_count_trigger_storm.sql,3ffae50ee4a4203d601b0bbb8b4c12e6dd8179cb,historical-migration,160,True,Requires Individual Verification,10
supabase/migrations/20260820bb_daily_challenge_foundations.sql,cbeb39011106063221018c2ce5eb2d7707e6eaca,historical-migration,92,True,Requires Individual Verification,12
supabase/migrations/20260820c_boards_active_only_union_alignment.sql,17f3e785dfe21de3955a09591d3c2847d52d524a,historical-migration,29,True,Requires Individual Verification,10
supabase/migrations/20260820c_challenge_catalog_single_source_of_truth.sql,326c0cd8473a640c2ce7dd4e596c9ac7190ffd07,historical-migration,84,True,Requires Individual Verification,12
supabase/migrations/20260820c_fn_rakeback_recompute_periods.sql,ec78e4f1ba6f8cf8203e807855ce5c5e8fc26baf,historical-migration,42,True,Requires Individual Verification,5
supabase/migrations/20260820c_hand_history_keep_human_hands_forever.sql,e8c32cc6142611d7a5ba8c61b2d5c57b45e1830a,historical-migration,169,True,Requires Individual Verification,9
supabase/migrations/20260820d_bump_challenge_progress.sql,df9cf906d9e07d7d2404b8becfc2a6b29bd5ad08,historical-migration,120,True,Requires Individual Verification,12
supabase/migrations/20260820d_close_trust_leak.sql,0af17e8fc30cc1b9313f7c5af9c713ab442aa136,historical-migration,34,True,Requires Individual Verification,12
supabase/migrations/20260820e_agent_commissions_source_lookup_index.sql,d3703e0ef9e1e86cd84e1db94ce24adeb9371b59,historical-migration,30,True,Requires Individual Verification,5;10
supabase/migrations/20260820e_document_historical_duplicate_rake_decision.sql,8f83df1842040c876a3627e08b91396ca23d6c76,historical-migration,27,True,Requires Individual Verification,5
supabase/migrations/20260820f_rakeback_recompute_conflict_target.sql,19230925acdfccfba54637bdcf6b89dce5b1d256,historical-migration,106,True,Requires Individual Verification,5
